"StockCode","year","RDSpendSum","RDSpendSumRatio","RDPerson","RDPersonRatio","Amount"
4,"2011",2952345.13,NA,NA,NA,322
4,"2012",2460888.19,NA,NA,NA,277
4,"2013",1936084.84,NA,NA,NA,243
4,"2014",2439346.8,NA,NA,NA,220
4,"2015",4265023.32,NA,NA,NA,208
4,"2016",9244396.41,NA,NA,NA,179
4,"2017",5153966.37,3.72,23,13.77,172
4,"2018",17465777.11,4.76,62,27.8,217
4,"2019",1017599.91,0.94,27,10.76,251
4,"2020",32795527.56,11.69,147,55.68,269
4,"2021",47845162.91,16.56,194,69.53,309
4,"2022",49467357.95,29.72,177,63,296
4,"2023",49209585.21,44.72,147,49.33,298
28,"2011",64935100,3.72,NA,NA,4060
28,"2012",80366881.98,0.45,NA,NA,4171
28,"2013",80047194.42,0.38,NA,NA,4280
28,"2014",81216093.52,0.34,NA,NA,NA
28,"2015",73150395.26,0.28,94,2.02,4310
28,"2016",43731710.16,0.11,221,13.9,21192
28,"2022",9066902.05,0.01,48,0.12,39296
28,"2023",26821075.48,0.04,126,0.32,39449
78,"2011",6577980.89,NA,NA,NA,NA
78,"2012",53139704.76,0.83,NA,NA,NA
78,"2013",64039763.31,0.8,NA,NA,NA
78,"2014",57280300,0.58,NA,NA,NA
78,"2015",60569404.13,0.54,149,3.1,4502
78,"2016",50663853.27,0.37,171,3.04,5616
78,"2017",56485643.02,0.23,130,1.49,9262
78,"2018",74570301.27,0.19,162,1.39,11615
78,"2019",64879302.28,0.16,145,1.28,11332
78,"2020",50495616.4,0.13,136,1.3,10484
78,"2021",51859983.13,0.13,137,1.42,9657
78,"2022",63714061.7,0.17,122,1.24,9874
78,"2023",62595703.53,0.17,166,1.83,9093
153,"2011",24133831.6,NA,NA,NA,NA
153,"2012",22271700,1.34,NA,NA,NA
153,"2013",28987000,1.89,NA,NA,NA
153,"2014",30138600,1.77,NA,NA,NA
153,"2015",34337701.85,2.21,112,2.46,4547
153,"2016",35412922.46,1.74,116,2.53,4593
153,"2017",63272990.55,2.45,132,2.89,4571
153,"2018",87901317.86,2.92,158,3.32,4758
153,"2019",88452286.41,2.73,160,3.42,4668
153,"2020",92576805.51,2.79,160,3.51,4556
153,"2021",94157294.88,2.69,166,3.66,4538
153,"2022",81436942.31,2.03,166,3.57,4654
153,"2023",103904597.37,2.43,167,3.58,4670
403,"2012",16314071.94,3.47,NA,NA,NA
403,"2013",26880829.08,5.63,NA,NA,NA
403,"2014",19085063.79,3.9,NA,NA,NA
403,"2015",24128106.45,4.82,17,2.41,722
403,"2016",26848955.05,4.73,21,2.79,651
403,"2017",29389931.61,4.29,60,5.4,1099
403,"2018",28588409.38,3.32,66,6.21,1063
403,"2019",33288625.88,3.64,63,7.25,869
403,"2020",25749756.89,2.45,80,8.87,901
403,"2021",63402673.73,3.22,167,13.76,1627
403,"2022",98063116,4.08,160,7.64,2093
403,"2023",93741734.6,4.03,161,6.64,2426
423,"2011",42517726.08,NA,176,3.11,5665
423,"2012",1.14e+08,3.74,NA,NA,NA
423,"2013",1.23e+08,3.07,NA,NA,NA
423,"2014",1.26e+08,3.13,NA,NA,NA
423,"2015",155846222.16,2.86,399,7.8,5117
423,"2016",168027050.74,2.66,336,7.65,4391
423,"2017",225507756.93,3.06,380,7.89,4817
423,"2018",243696332.54,3.32,382,7.9,4836
423,"2019",205948986.74,6.96,432,8.72,4952
423,"2020",153632752.46,4.51,378,8.38,4509
423,"2021",147749402.42,3.84,301,7.2,4180
423,"2022",137705813.17,3.41,311,8.4,3703
423,"2023",164497366.08,3.49,323,8.78,3678
513,"2011",14642198.58,NA,NA,NA,5308
513,"2012",201371700,5.11,NA,NA,5587
513,"2013",233060000,5.05,NA,NA,5058
513,"2014",290020000,5.23,NA,NA,5544
513,"2015",375704450.61,5.67,373,6.31,5913
513,"2016",474776639.72,6.2,356,5.65,6297
513,"2017",575501053.28,6.75,586,8.42,6963
513,"2018",687239391.13,7.76,721,9.4,7671
513,"2019",827729912.29,8.82,729,8.08,9019
513,"2020",989591702.94,9.41,911,10.89,8367
513,"2021",1523255721.85,12.63,936,10.91,8580
513,"2022",1401271796.95,11.1,973,10.81,9005
513,"2023",1235112004.58,9.94,906,10.14,8933
518,"2012",7325700,2.79,NA,NA,471
518,"2013",7535200,3.61,NA,NA,424
518,"2014",7954600,3.3,NA,NA,389
518,"2018",12583889.89,3.18,6,2.59,314
518,"2019",57979055.82,13.87,6,2.65,331
518,"2020",40704876.05,8.05,16,5.56,288
518,"2021",51836224.41,14.77,28,11.02,254
518,"2022",38968076.78,14.42,30,14.35,250
518,"2023",29150204.8,12.38,35,15.49,282
522,"2011",0,NA,NA,NA,5481
522,"2012",137783200,3.2,NA,NA,5390
534,"2014",1.3e+07,NA,NA,NA,NA
534,"2016",15371259.47,7.9,45,11.63,364
534,"2017",30353093.75,11.9,67,17.22,381
534,"2018",59597065.98,23.06,115,35.49,323
534,"2019",87667594.39,15.98,213,24.74,861
534,"2020",118677468.79,21.48,203,22.81,890
534,"2021",118576297.89,18.07,218,21,1038
534,"2022",144045460.74,18.15,233,19.08,1221
534,"2023",163727222.53,16.68,212,15.25,1390
538,"2012",95060000,0.69,NA,NA,NA
538,"2013",181780000,1.15,NA,NA,NA
538,"2014",158640000,0.84,NA,NA,NA
538,"2015",100373029.32,0.48,649,7.96,8151
538,"2016",89927020.86,0.4,679,8.09,8396
538,"2017",84035411.19,0.35,701,8.45,8294
538,"2018",110304095.26,0.41,711,8.81,8068
538,"2019",173887854.07,0.59,748,9.21,8124
538,"2020",181082459.62,0.55,830,10.21,8131
538,"2021",331359703.27,0.91,1106,13.07,8464
538,"2022",342748138.38,0.94,1291,14.7,8781
538,"2023",344441461.28,0.88,527,5.97,8834
545,"2013",33691672.75,4,NA,NA,543
545,"2014",23964129.31,3.26,NA,NA,NA
545,"2015",29499941.92,4.16,75,6.82,1275
545,"2016",27154366.96,2.6,71,6.59,1077
545,"2017",62596658.56,3.6,135,12.57,1074
545,"2018",62338957.26,3.36,138,13.72,1006
545,"2019",63400644.24,3.36,136,13.74,990
545,"2020",66613114.02,3.63,137,14.21,964
545,"2021",91869663.85,3.51,164,15.71,1044
545,"2022",86238141.93,3.44,171,12.7,1346
545,"2023",81517368.23,3.6,141,11.5,1226
557,"2020",2421309.85,0.27,13,0.99,1122
557,"2021",5176097.84,0.42,31,2.79,1111
557,"2022",11204070.25,0.63,36,3.31,1092
557,"2023",5973315.04,0.36,37,3.39,1092
566,"2011",28080600,NA,NA,NA,1015
566,"2012",48599131.77,5.12,NA,NA,1455
566,"2013",82839076.94,8.13,NA,NA,1514
566,"2014",57646887.17,4.29,NA,NA,1666
566,"2015",32196328.22,1.96,91,4.74,1962
566,"2016",61398245.67,4.07,116,2.95,2271
566,"2017",62182098.75,3.41,126,5.36,2416
566,"2018",84137482.68,3.4,199,8.44,2333
566,"2019",209183764.43,8.55,226,8.73,2588
566,"2020",238874718.46,10.86,259,8.2,3148
566,"2021",151138214.28,7.34,162,6.31,2589
566,"2022",142277016.24,8,125,5.18,2247
566,"2023",130790360.71,8.85,133,6.3,2108
590,"2012",2296740.64,0.63,NA,NA,1955
590,"2013",2608432.95,1.02,NA,NA,1861
590,"2014",4365981.59,2.15,NA,NA,NA
590,"2015",4814649.69,1.63,72,4.4,1638
590,"2016",5951210.93,1.87,69,3.8,1812
590,"2017",5538020.35,1.61,66,4.5,1466
590,"2018",7484586.21,4.03,63,4.5,1401
590,"2019",9459816.38,3,65,4.87,1336
590,"2020",9594178.5,3.49,60,4.78,1256
590,"2021",8289522.63,2.76,55,4.53,1214
590,"2022",13103555.45,3.74,72,5.5,1309
590,"2023",12819682.61,3.17,82,6.6,1237
591,"2015",90164510.89,2.48,309,12.7,2442
591,"2016",96505091.7,2.23,290,11.9,2439
591,"2017",130819648.11,2.51,520,20.3,2555
591,"2018",72876654.75,1.45,491,24,2050
591,"2019",68043018.68,1.36,406,22.26,1824
591,"2020",59795545.21,1.13,418,22.8,1833
591,"2021",117343958.13,1.67,449,24.15,1859
591,"2022",232715638.54,2.52,444,21.37,2078
591,"2023",273364848.46,2.87,454,20.9,2173
597,"2012",1.2e+08,3.1,NA,NA,NA
597,"2013",1.06e+08,NA,NA,NA,NA
597,"2014",1.2e+08,2.77,NA,NA,9004
597,"2015",1.19e+08,3.1,805,9.38,8580
597,"2016",78692266.08,1.63,864,11.68,8265
597,"2017",123699634.24,2.18,886,9.96,8106
597,"2018",203565812.99,2.73,877,11.45,7659
597,"2019",140280704.76,1.71,930,8.86,7826
597,"2020",125824717,1.7,866,11.44,7567
597,"2021",150936619.02,1.85,795,11.19,7102
597,"2022",155081164.66,1.76,758,11.32,6694
597,"2023",138446189.27,1.68,771,12.41,6214
605,"2016",1415094.3,0.18,5,0.81,620
605,"2017",32249571.29,1.94,101,6.87,1470
605,"2018",27364638.92,1.75,113,8.59,1315
605,"2019",26714470.62,1.41,131,7.3,1795
605,"2020",20196944.75,1.07,113,6.68,1692
605,"2021",14390384,0.79,58,4.2,1382
605,"2022",10391651.78,0.59,56,4.21,1330
605,"2023",44762811.15,2.43,180,14.15,1272
606,"2013",343211.28,NA,NA,NA,NA
606,"2014",428982.2,NA,NA,NA,NA
606,"2016",68004505.93,16.51,209,15.75,1327
606,"2017",72572168.9,14.07,148,40.66,364
606,"2018",31927257.03,4.34,82,2.85,2880
606,"2019",16837276.17,0.83,39,1.82,2143
606,"2020",31147315.92,4.02,44,2.75,1602
623,"2011",16557657.2,NA,NA,NA,NA
623,"2012",18106018.03,1.25,NA,NA,NA
623,"2013",54720681.61,2.8,NA,NA,NA
623,"2014",89222457.57,3.98,NA,NA,NA
623,"2015",94209378.3,4.04,164,3.92,4189
623,"2016",90556593.18,3.31,158,4.03,3922
623,"2017",94130909.05,3.16,178,5.31,3351
623,"2018",123671942.05,3.72,242,6.36,3803
623,"2019",162385832.56,5.26,241,6.03,3997
623,"2020",96766406.83,4.3,249,6.1,4462
623,"2021",117086806.37,5.08,252,5.46,4613
623,"2022",130011839.86,4.53,278,5.15,5399
623,"2023",142106520.35,4.12,289,5.12,5646
650,"2012",26257800,1.26,NA,NA,NA
650,"2013",23214117.47,1.29,NA,NA,NA
650,"2014",16602832.87,0.74,NA,NA,NA
650,"2015",12438236.59,0.49,131,2.05,6394
650,"2016",27647630.73,0.78,251,3.61,6947
650,"2017",27349224.4,0.71,233,3.35,7197
650,"2018",51174137.52,1.16,228,3.1,7362
650,"2019",47431761.33,1.04,253,3.67,6886
650,"2020",40565181.53,0.99,269,4.11,6538
650,"2021",53036862.52,1.07,270,3.83,7055
650,"2022",51422817.77,1,241,3.98,6062
650,"2023",46567961.08,0.93,233,4.02,5792
661,"2012",87106900,4.95,NA,NA,NA
661,"2013",97717500,4.78,NA,NA,NA
661,"2014",146579500,6.48,NA,NA,3757
661,"2015",192445553.3,8.01,539,13.96,3861
661,"2015",192445553.3,8.01,539,13.96,3861
661,"2016",264699633.96,9.14,524,12.06,4346
661,"2017",348756533.8,8.5,520,11.27,4613
661,"2018",396046209.96,7.37,523,10.31,4681
661,"2019",406486966.76,5.51,699,12.63,5114
661,"2020",681541191.87,7.95,680,10.89,6247
661,"2021",1092175124.24,10.16,977,12.14,8040
661,"2022",1662895109.96,13.17,1146,12.96,8841
661,"2023",2418810047.18,16.61,1329,14.72,9029
739,"2011",75031726.7,NA,NA,NA,NA
739,"2012",105620000,3.03,NA,NA,NA
739,"2013",109714900,2.81,NA,NA,NA
739,"2014",166210000,3.93,NA,NA,NA
739,"2015",192478576.22,4.44,444,6.8,6497
739,"2016",201183968.79,4.22,435,6.34,6855
739,"2017",242614868.58,4.37,441,7.14,6176
739,"2018",291705721.39,4.57,447,7.76,5761
739,"2019",339827028.46,4.71,491,8.59,5719
739,"2020",355279722.97,4.51,533,9.08,5868
739,"2021",479216325.2,5.36,879,14.35,6133
739,"2022",534599803.89,5.07,1026,15.11,6791
739,"2023",584968431.93,5.1,1205,16.72,7208
756,"2011",34492000,NA,NA,NA,NA
756,"2012",97730000,NA,NA,NA,NA
756,"2013",76570000,NA,NA,NA,NA
756,"2014",84830000,NA,NA,NA,6602
756,"2015",117845628.94,NA,NA,NA,6348
756,"2016",106882343.46,NA,NA,NA,6346
756,"2017",158027013.21,NA,NA,NA,6384
756,"2018",186975801.38,NA,NA,NA,6357
756,"2019",235401010.43,NA,NA,NA,NA
756,"2020",298347278,NA,NA,NA,6497
756,"2020",233212573.58,NA,NA,NA,6497
756,"2021",328029328.76,5,732,11.2,NA
756,"2022",351602434.51,4.69,822,12.12,NA
756,"2023",405874930.25,5.01,849,11.95,NA
766,"2012",6898490.12,5.4,NA,NA,NA
766,"2013",6422053.47,4.35,NA,NA,NA
766,"2014",2069762.2,0.99,NA,NA,872
766,"2015",7932199.5,4.02,73,10.8,867
766,"2016",42158588.17,4.96,267,12.14,2107
766,"2017",60392074.85,3.97,283,11.96,2263
766,"2018",74317857.37,3.55,309,14.51,1997
766,"2019",87805670.72,4.44,328,15.5,2229
766,"2020",57916518.7,5.21,338,16.98,1990
766,"2021",76137717.71,5.02,327,18.66,1699
766,"2022",72665950.78,4.94,318,18.75,1696
766,"2023",57885662.87,3.93,331,21,1560
788,"2011",11590124.96,NA,NA,NA,3229
788,"2012",32747697.1,1.68,NA,NA,NA
788,"2013",33276899.65,1.44,NA,NA,NA
788,"2014",65041270.04,2.87,NA,NA,NA
788,"2015",12982088.3,0.65,78,20.37,876
788,"2016",5166150.49,0.25,91,18.76,825
788,"2017",13275156.42,0.62,98,19.56,841
788,"2018",18145463.3,0.78,96,11.93,805
788,"2019",30873987.08,1.23,114,13.56,808
788,"2020",27712465.48,1.4,115,14.61,754
788,"2021",42677839.7,1.91,104,13.28,751
788,"2022",28248468.31,1.36,102,13.21,740
788,"2023",35764543.32,1.63,104,13.05,768
790,"2011",4385061.15,NA,NA,NA,986
790,"2012",33584100,5.79,NA,NA,876
790,"2013",31645500,4.81,NA,NA,996
790,"2014",32253800,6.11,NA,NA,1113
790,"2015",32316958.35,6.98,128,15.48,827
790,"2016",36895979.66,6.41,132,16.73,789
790,"2017",37403896.29,6.33,134,17.22,778
790,"2018",36396405.93,5.75,131,18.66,702
790,"2019",29526081.54,3.96,130,18.62,698
790,"2020",26870894.51,3.54,161,22.77,707
790,"2021",18752312.6,1.98,137,21.17,647
790,"2022",25176903.59,2.88,138,15.35,899
790,"2023",31902380.11,3.18,134,15.63,857
813,"2012",NA,1.75,NA,NA,NA
813,"2013",NA,1.37,NA,NA,NA
813,"2014",NA,0.52,NA,NA,NA
813,"2015",901395.05,0.18,100,8.74,1281
813,"2016",51826973.16,3.59,83,11.25,738
813,"2017",54649653.49,2.46,134,16.38,786
813,"2018",86683891.04,2.63,132,15,879
813,"2019",118569038.9,6.68,135,14.09,941
813,"2020",56046274.64,5.82,220,19.43,1195
813,"2021",67056529.28,9.13,201,18.73,1143
813,"2022",51487077.05,9.02,202,18.67,1136
813,"2023",51095963.9,10.26,204,20.36,1049
908,"2012",1924187.92,1.32,NA,NA,NA
908,"2013",400172.68,NA,NA,NA,NA
908,"2014",61954516.27,3.17,NA,NA,2162
908,"2015",87528725.32,3.56,202,7.39,2733
908,"2016",149699571.04,5.67,421,13.25,3198
908,"2017",183801336.27,7.11,490,14.39,3406
908,"2018",244131250.17,9.44,521,16.75,3110
908,"2019",214976271,15.99,552,18.07,3055
908,"2020",214883609.04,24.48,433,19.5,2220
908,"2021",61945736.12,7.64,220,18.39,846
908,"2022",60804249.95,7.23,170,26.36,645
908,"2023",56476635.55,8.6,158,27.62,572
915,"2012",21437681.59,2.58,NA,NA,NA
915,"2013",31583939.76,2.88,NA,NA,NA
915,"2014",49393631.22,3.59,NA,NA,0
915,"2015",51372369.12,4.17,228,9.24,2467
915,"2016",58786969.22,3.81,236,9.09,2596
915,"2017",50761185.76,2.87,248,8.98,2761
915,"2018",59540540.01,3.9,245,8.51,2878
915,"2019",127576818.58,7.09,237,8.21,2886
915,"2020",121169786.8,6.65,242,7.89,3066
915,"2021",82106389.63,4.05,215,7.75,2774
915,"2022",68624343.19,2.93,97,6.1,2849
915,"2023",92088768.14,3.71,235,13.98,1763
919,"2012",33852700,1.47,NA,NA,4373
919,"2013",36412000,1.4,NA,NA,4544
919,"2014",40137600,1.45,NA,NA,4578
919,"2015",41042760.11,1.27,140,2.63,5325
919,"2016",35978895.92,1.01,137,2.61,5244
919,"2017",29878567.9,0.94,134,2.63,5088
919,"2018",34122356.55,1.18,131,3,4956
919,"2019",43915066.29,1.73,127,2.66,4767
919,"2020",43709428.3,1.75,110,2.33,4728
919,"2021",57014669.02,2.03,112,2.3,4865
919,"2022",74170064.98,2.78,123,2.52,4880
919,"2023",79143338.26,2.84,131,2.69,4871
931,"2011",4982165.14,NA,116,5.02,NA
931,"2012",389538,0.01,NA,NA,NA
931,"2013",138809.18,0.05,NA,NA,NA
931,"2015",4182788.13,0.39,71,3.42,1960
931,"2016",11365390.68,0.77,157,5.44,2936
931,"2017",14975894.47,0.86,166,7.29,1979
931,"2018",28018883.14,1.58,193,13.42,2752
931,"2019",65510757.54,3.07,241,15.68,2333
931,"2020",69512975.7,3.88,230,16.96,2419
931,"2021",140053660.69,7.16,255,21.3,2549
931,"2022",121540102.38,5.9,204,8.6,2452
931,"2023",106773729.12,4.69,218,8.96,2565
952,"2012",11841330.95,3,NA,NA,960
952,"2013",18126791.94,3.72,NA,NA,937
952,"2014",25308120.65,5.21,NA,NA,902
952,"2015",14333378.73,2.56,146,11.99,1218
952,"2015",14333378.73,2.56,146,11.99,1268
952,"2016",27721200,4,131,10.25,1318
952,"2017",47499212.94,5.93,154,11.7,1311
952,"2018",64684328.98,7.67,195,14.44,1350
952,"2019",53774098.2,7.35,196,14.17,1383
952,"2020",38771212.97,5.63,196,15.05,1302
952,"2021",52061981.07,6.22,203,15.41,1317
952,"2022",68975628.01,8.65,203,16.16,1256
952,"2023",74751639.39,10.13,252,13.53,1862
953,"2020",8487368.41,3.49,56,27.18,188
953,"2021",7703278.92,4.75,52,32.53,182
953,"2022",4279280.23,2.66,30,17.44,185
953,"2023",6095720.76,3.25,30,16.57,187
963,"2011",101899802.83,NA,NA,NA,3604
963,"2012",137400000,5.69,NA,NA,5078
963,"2013",188155400,6.4,NA,NA,5338
963,"2014",202858500,5.52,NA,NA,6263
963,"2015",217744347.72,1,121,2.24,5405
963,"2015",217744347.72,1,121,2.24,5405
963,"2016",264094606.8,4.68,410,7.63,7001
963,"2017",461753573.48,6.95,496,7.99,8501
963,"2018",706041257.1,8.6,550,6.52,10944
963,"2019",1054842676.5,10.04,1078,11.31,12118
963,"2020",918180946.98,8.06,1207,12.79,11359
963,"2021",962881963.61,9.52,1285,12.92,12389
963,"2022",1196309461.22,10.72,1543,13.13,14061
963,"2023",1599987406.05,13.1,1777,12.81,16969
989,"2012",28763200,2.76,NA,NA,3120
989,"2013",33516200,2.77,NA,NA,3035
989,"2014",35115300,2.5,NA,NA,3079
989,"2015",26727474.77,3.07,70,12.5,3800
989,"2016",78213490.7,2.93,332,8.09,4106
989,"2017",92938985.7,2.42,291,7.43,4231
989,"2018",85426493.3,2.74,318,8.07,4268
989,"2019",101920324.43,3.2,312,7.23,4313
989,"2020",113419202.84,3.19,314,6.9,4552
989,"2021",117781782.46,3.11,325,6.8,4777
989,"2022",142370831.17,4.69,329,9.63,3416
989,"2023",145260329.71,4.91,389,11.05,3519
990,"2012",18150800,0.54,NA,NA,2509
990,"2013",24771600,0.62,NA,NA,2568
990,"2014",26737200,0.67,NA,NA,NA
990,"2015",33221880.72,0.82,268,6.48,4133
990,"2016",40036475.71,1.56,370,7.99,4630
990,"2017",178823331.12,3.14,448,9.87,4540
990,"2018",226212319.28,3.85,445,10.06,4424
990,"2019",207031880,3,421,9.32,4516
990,"2020",217078781.29,2.23,407,9.11,4469
990,"2021",298878544.3,2.45,400,9.05,4418
990,"2022",264654700.39,2.26,427,10.12,4218
990,"2023",274444210.76,2.21,424,10.11,4195
999,"2012",1.65e+08,2.8,NA,NA,12395
999,"2013",2.01e+08,2.58,NA,NA,12541
999,"2014",2.34e+08,3.22,NA,NA,NA
999,"2015",242993167.66,3.08,263,2.14,12285
999,"2015",242993167.66,3.08,263,2.14,12285
999,"2016",280030360.09,3.12,283,2.13,13271
999,"2017",326031335.64,2.93,343,2.3,14896
999,"2018",497700358.2,3.71,344,2.29,15044
999,"2019",533936981.56,3.63,402,2.7,14914
999,"2020",581204903.08,4.26,433,2.87,15087
999,"2021",631276178.85,4.12,455,2.95,15420
999,"2022",736384722.77,4.07,504,3.23,15599
999,"2023",888951186.66,3.59,778,3.83,20318
1367,"2019",9420200,3.53,NA,NA,NA
1367,"2020",10825600,3.8,NA,NA,NA
1367,"2021",12068200,3.1,NA,NA,NA
1367,"2022",5801000,2.74,72,12.33,NA
1367,"2023",18841608.1,4.74,80,12.58,636
2001,"2011",145329100,3.82,NA,NA,4483
2001,"2012",160406193.77,4.42,NA,NA,4963
2001,"2013",190453603.31,4.49,NA,NA,5385
2001,"2014",223924324.87,5.38,NA,NA,5613
2001,"2015",201930615.07,5.28,880,14.87,5918
2001,"2016",253413728.38,5.4,992,16.13,6150
2001,"2017",336240349.36,5.39,1069,15.69,6813
2001,"2018",457068310.24,5.26,1627,18.4,8841
2001,"2019",434132763.62,5.7,1793,17.99,9971
2001,"2020",545562375.72,5.29,1962,19.43,10100
2001,"2021",782661708.54,5.29,2368,21.92,10805
2001,"2022",858945406.13,5.39,2629,22.81,11526
2001,"2023",887801475.02,5.87,2803,23.85,11757
2004,"2011",23177500,3.63,NA,NA,NA
2004,"2012",70483000,1.82,NA,NA,NA
2004,"2013",143093100,3.21,NA,NA,NA
2004,"2014",119604500,2.46,NA,NA,NA
2004,"2015",246548250.64,3.99,769,10.81,7113
2004,"2016",248261660.15,3.5,865,11.27,7674
2004,"2017",273145644.81,3,1021,9.72,10505
2004,"2018",357191676.8,3.38,1079,9.63,11206
2004,"2019",291524983.67,2.89,1121,9.3,12062
2004,"2020",325836705.27,3,1146,9.2,12450
2004,"2021",335131044.31,2.71,1185,9.71,12216
2004,"2022",407122542.52,3.08,1281,10.08,12476
2004,"2023",448753811.87,3.87,1349,10.72,12580
2007,"2011",44203900,4.6,NA,NA,1262
