Name,Firm,Price,Volume,Count
氧氟沙星滴眼液,宁夏康亚药业股份有限公司,8.01,24mg,1
羟苯磺酸钙胶囊,宁夏康亚药业股份有限公司,30.02,0.25g,36
羟苯磺酸钙胶囊,宁夏康亚药业股份有限公司,20.31,0.25g,24
"肠内营养混悬液（TPF）（含膳食
纤维）",纽迪希亚制药（无锡）有限公司,66.71,500ml,1
"肠内营养混悬液（TPF）（含膳食
纤维）",纽迪希亚制药（无锡）有限公司,42.09,500ml,1
枸橼酸钾颗粒,蓬莱诺康药业有限公司,9.72,2g,10
注射用水溶性维生素,蓬莱诺康药业有限公司,8.79,,1
注射用奥美拉唑钠,平光制药股份有限公司,4.25,40mg,1
醋氯芬酸分散片,濮阳市仲亿药业有限公司,85.18,100mg,60
醋氯芬酸分散片,濮阳市仲亿药业有限公司,26.7,100mg,18
醋氯芬酸分散片,濮阳市仲亿药业有限公司,43.68,100mg,30
"注射用哌拉西林钠他唑巴坦钠
(8：1)",齐鲁天和惠世制药有限公司,15.88,1.125g,1
"注射用哌拉西林钠他唑巴坦钠
（8：1）",齐鲁天和惠世制药有限公司,8.16,0.5625g,1
注射用异环磷酰胺,齐鲁制药(海南)有限公司,47.19,0.5g,1
依托泊苷注射液,齐鲁制药(海南)有限公司,9.8,100mg,1
注射用奥沙利铂,齐鲁制药（海南）有限公司,75.63,50mg,1
美司钠注射液,齐鲁制药（海南）有限公司,8.02,400mg,1
替加氟注射液,齐鲁制药（海南）有限公司,25.89,500mg,1
注射用奥沙利铂,齐鲁制药（海南）有限公司,179.86,100mg,1
注射用盐酸吉西他滨,齐鲁制药（海南）有限公司,63.69,200mg,1
替加氟注射液,齐鲁制药（海南）有限公司,11.89,200mg,1
注射用顺铂,齐鲁制药（海南）有限公司,14.42,20mg,1
注射用盐酸吉西他滨,齐鲁制药（海南）有限公司,353.28,1000mg,1
注射用异环磷酰胺,齐鲁制药（海南）有限公司,72.02,1.0g,1
酒石酸长春瑞滨注射液,齐鲁制药（海南）有限公司,111.2,10mg,1
盐酸伊立替康注射液,齐鲁制药（海南）有限公司,982.9,100mg,1
盐酸昂丹司琼注射液,齐鲁制药（海南）有限公司,16.43,8mg,1
重组人粒细胞刺激因子注射液,齐鲁制药有限公司,115.2,0.9ml,1
替加氟注射液,齐鲁制药有限公司,28.85,500mg,1
胞磷胆碱钠胶囊,齐鲁制药有限公司,36.2,100mg,24
注射用阿奇霉素磷酸二氢钠,齐鲁制药有限公司,17.34,500mg,1
注射用头孢米诺钠,齐鲁制药有限公司,13.23,1.0g,1
卡培他滨片,齐鲁制药有限公司,209.24,500mg,12
卡培他滨片,齐鲁制药有限公司,71.85,0.15g,10
胞磷胆碱钠胶囊,齐鲁制药有限公司,62.07,100mg,42
盐酸格拉司琼注射液,齐鲁制药有限公司,13.72,3ml,1
重组人粒细胞刺激因子注射液,齐鲁制药有限公司,93.26,0.6ml,1
重组人粒细胞刺激因子注射液,齐鲁制药有限公司,78.18,0.6ml,1
头孢克肟胶囊,齐鲁制药有限公司,3.75,50mg,6
注射用氨力农,齐鲁制药有限公司,55.73,50mg,1
重组人粒细胞刺激因子注射液,齐鲁制药有限公司,149.34,1.2ml,1
注射用硫酸头孢匹罗,齐鲁制药有限公司,24.75,1.0g,1
头孢克肟胶囊,齐鲁制药有限公司,10.23,100mg,6
利培酮口腔崩解片,齐鲁制药有限公司,44.72,1mg,30
利培酮口腔崩解片,齐鲁制药有限公司,54.22,2mg,20
辛伐他汀胶囊,齐鲁制药有限公司,4.42,5mg,10
注射用阿奇霉素磷酸二氢钠,齐鲁制药有限公司,10.2,250mg,1
玻璃酸钠滴眼液,齐鲁制药有限公司,30.57,0.4ml,1
注射用奈达铂,齐鲁制药有限公司,75.61,10mg,1
注射用美洛西林钠,齐鲁制药有限公司,6.86,1.0g,1
注射用头孢他啶,齐鲁制药有限公司,3.35,1.0g,1
注射用头孢噻肟钠,齐鲁制药有限公司,1.51,1.0g,1
头孢丙烯胶囊,齐鲁制药有限公司,20.48,250mg,6
妥布霉素地塞米松滴眼液,齐鲁制药有限公司,12.91,5ml,1
注射用哌拉西林钠,齐鲁制药有限公司,0.78,1g,1
注射用盐酸头孢吡肟,齐鲁制药有限公司,18.06,1.0g,1
利培酮片,齐鲁制药有限公司,9.91,1mg,20
注射用头孢拉定,齐鲁制药有限公司,1.27,1.0g,1
盐酸特比萘芬乳膏,齐鲁制药有限公司,8.47,0.1g,1
盐酸特比萘芬片,齐鲁制药有限公司,20.66,125mg,6
注射用头孢噻吩钠,齐鲁制药有限公司,14.24,1.0g,1
"注射用头孢哌酮钠舒巴坦钠（1：
1）",齐鲁制药有限公司,6.63,2.0g,1
盐酸特比萘芬片,齐鲁制药有限公司,46.73,125mg,14
注射用头孢米诺钠,齐鲁制药有限公司,8.47,0.5g,1
注射用阿奇霉素磷酸二氢钠,齐鲁制药有限公司,5.82,125mg,1
氟康唑胶囊,齐鲁制药有限公司,4.94,50mg,6
单硝酸异山梨酯缓释片,齐鲁制药有限公司,25.74,40mg,24
胞磷胆碱钠注射液,齐鲁制药有限公司,0.83,250mg,1
盐酸艾司洛尔注射液,齐鲁制药有限公司,61.64,0.2g,1
利培酮口腔崩解片,齐鲁制药有限公司,30.26,1mg,20
单硝酸异山梨酯缓释片,齐鲁制药有限公司,22.23,30mg,24
单硝酸异山梨酯片,齐鲁制药有限公司,5.02,20mg,24
利培酮片,齐鲁制药有限公司,14.64,1mg,30
单硝酸异山梨酯注射液,齐鲁制药有限公司,8.25,5ml,1
胞磷胆碱钠胶囊,齐鲁制药有限公司,18.57,100mg,12
盐酸艾司洛尔注射液,齐鲁制药有限公司,36.27,0.1g,1
注射用顺铂,齐鲁制药有限公司,7.76,20mg,1
注射用顺铂(冻干型),齐鲁制药有限公司,9.98,10mg,1
替吉奥胶囊,齐鲁制药有限公司,612.08,6mg,28
多西他  注射液,齐鲁制药有限公司,233.24,20mg,1
注射用培美曲塞二钠,齐鲁制药有限公司,1688.94,200mg,1
阿德福韦酯片,齐鲁制药有限公司,78.18,10mg,14
注射用卡铂,齐鲁制药有限公司,28.79,100mg,1
替吉奥胶囊,齐鲁制药有限公司,763.15,24.5mg,28
多西他  注射液,齐鲁制药有限公司,263.72,40mg,1
多西他  注射液,齐鲁制药有限公司,901.38,80mg,1
玻璃酸钠滴眼液,齐鲁制药有限公司,16.91,5mg,1
卡铂注射液,齐鲁制药有限公司,57.62,100mg,1
羟基脲片,齐鲁制药有限公司,48.15,500mg,100
注射用顺铂(冻干型),齐鲁制药有限公司,19.18,20mg,1
盐酸托烷司琼注射液,齐鲁制药有限公司,40.92,1ml,1
卡铂注射液,齐鲁制药有限公司,34.02,50mg,1
替加氟注射液,齐鲁制药有限公司,14.68,200mg,1
盐酸罗哌卡因注射液,齐鲁制药有限公司,21.45,10ml,1
替吉奥胶囊,齐鲁制药有限公司,1127.9,24.5mg,42
盐酸昂丹司琼注射液,齐鲁制药有限公司,23.33,4mg,1
注射用培美曲塞二钠,齐鲁制药有限公司,1007.11,100mg,1
替吉奥胶囊,齐鲁制药有限公司,904.63,6mg,42
盐酸昂丹司琼片,齐鲁制药有限公司,129.17,4mg,12
重组人粒细胞刺激因子注射液,齐鲁制药有限公司,107.18,0.9ml,1
注射用重组人白介素-11,齐鲁制药有限公司,140.1,1.5mg,1
注射用头孢哌酮钠舒巴坦钠,齐鲁制药有限公司,2.64,1.0g,1
祖师麻片,秦皇岛市山海关药业有限责任公司,29.63,0.3g,54
注射用亚叶酸钙,青岛国大生物制药股份有限公司,7.17,100mg,1
注射用生长抑素,青岛国大生物制药股份有限公司,80.49,3mg,1
蚓激酶肠溶胶囊,青岛国大药业有限公司,36.0,,24
蚓激酶肠溶胶囊,青岛国大药业有限公司,18.46,,12
盐酸乙哌立松片,青岛国海生物制药有限公司,17.36,50mg,20
坎地沙坦酯胶囊,青岛黄海制药有限责任公司,15.87,4mg,10
氟罗沙星葡萄糖注射液,青岛金峰制药有限公司,14.15,200mg,1
盐酸氨溴索注射液,青岛金峰制药有限公司,3.83,30mg,1
环磷腺苷注射液,青岛金峰制药有限公司,7.99,2ml,1
甘油果糖氯化钠注射液,青岛金峰制药有限公司,15.5,250ml,1
盐酸氨溴索注射液,青岛金峰制药有限公司,1.9,15mg,1
氟罗沙星注射液,青岛金峰制药有限公司,7.34,200mg,1
环磷腺苷注射液,青岛金峰制药有限公司,11.12,5ml,1
氟罗沙星注射液,青岛金峰制药有限公司,11.89,400mg,1
门冬氨酸洛美沙星注射液,青岛金峰制药有限公司,3.06,100mg,1
尼莫地平注射液,青岛金峰制药有限公司,49.22,20mg,1
尼莫地平注射液,青岛金峰制药有限公司,29.66,10mg,1
葛根素氯化钠注射液,青岛金峰制药有限公司,21.46,500mg,1
葛根素氯化钠注射液,青岛金峰制药有限公司,18.37,400mg,1
盐酸氨溴索葡萄糖注射液,青岛金峰制药有限公司,4.03,30mg,1
单硝酸异山梨酯注射液,青岛金峰制药有限公司,10.99,2ml,1
肌苷氯化钠注射液,青岛金峰制药有限公司,5.65,500mg,1
盐酸氨溴索葡萄糖注射液,青岛金峰制药有限公司,5.39,15mg,1
替加氟注射液,青岛金峰制药有限公司,11.83,200mg,1
葛根素注射液,青岛金峰制药有限公司,8.91,250mg,1
注射用奥扎格雷钠,青海晨菲制药有限公司,7.39,20mg,1
注射用奥美拉唑钠,青海晨菲制药有限公司,8.23,20mg,1
肝泰舒胶囊,青海晶珠藏药高新技术产业股份有限公司,84.0,0.4g,60
肝泰舒胶囊,青海晶珠藏药高新技术产业股份有限公司,29.15,0.4g,20
青鹏软膏,青海省通天河藏药制药有限责任公司,29.43,40g,1
环磷腺苷氯化钠注射液,青海夏都医药有限公司,20.87,250ml,1
丹珍头痛胶囊,青海益欣药业有限责任公司,34.16,500mg,24
丹珍头痛胶囊,青海益欣药业有限责任公司,50.48,500mg,36
消瘀康胶囊,青海益欣药业有限责任公司,63.08,0.4g,36
百令片,青海珠峰冬虫夏草药业有限公司,61.65,0.45g,75
多索茶碱葡萄糖注射液,青州尧王制药有限公司,22.25,100ml,1
注射用哌拉西林钠他唑巴坦钠,"青州尧王制药有限公司（润泽制药（苏州）有限公
司受委托生产）",36.92,3.375g,1
附桂骨痛颗粒,清华德人西安幸福制药有限公司,33.14,5g,12
附桂骨痛颗粒,清华德人西安幸福制药有限公司,58.0,5g,21
生血宝合剂,清华德人西安幸福制药有限公司,59.27,100ml,1
吗替麦考酚酯胶囊,邛崃天银制药有限公司,204.5,0.25g,40
银杏蜜环口服溶液,邛崃天银制药有限公司,23.64,10ml,10
复方甘草酸苷片,"日本米诺发源制药株式会社（卫材（中国）药业有
限公司分装）",28.07,,21
酪酸梭菌活菌片,日本米雅利桑制药株式会社,24.67,20mg,20
硝呋太尔阴道片,"瑞士普利化学工业公司（意大利多帕药业有限公
司）",49.05,250mg,10
复方甘草酸苷胶囊,瑞阳制药有限公司,75.08,,72
复方甘草酸苷胶囊,瑞阳制药有限公司,38.5,,36
注射用头孢噻吩钠,瑞阳制药有限公司,15.0,1.0g,1
复方甘草酸苷胶囊,瑞阳制药有限公司,19.74,,18
盐酸昂丹司琼注射液,瑞阳制药有限公司,10.01,4mg,1
注射用美洛西林钠,瑞阳制药有限公司,33.4,2.5g,1
"注射用哌拉西林钠他唑巴坦钠
(4：1)",瑞阳制药有限公司,107.04,2.5g,1
注射用复方甘草酸苷,瑞阳制药有限公司,13.86,40mg,1
"注射用哌拉西林钠他唑巴坦钠
（4：1）",瑞阳制药有限公司,58.81,1.25g,1
复方甘草酸苷胶囊,瑞阳制药有限公司,93.08,,90
注射用磺苄西林钠,瑞阳制药有限公司,31.4,1.0g,1
注射用头孢西丁钠,瑞阳制药有限公司,36.41,2.0g,1
复方甘草酸苷胶囊,瑞阳制药有限公司,47.74,,45
注射用美洛西林钠舒巴坦钠,瑞阳制药有限公司,68.72,3.75g,1
注射用奥美拉唑钠,瑞阳制药有限公司,10.76,40mg,1
注射用泮托拉唑钠,瑞阳制药有限公司,11.09,40mg,1
复方甘草酸苷胶囊,瑞阳制药有限公司,13.36,,12
复方甘草酸苷胶囊,瑞阳制药有限公司,26.05,,24
复方甘草酸苷胶囊,瑞阳制药有限公司,10.13,,9
注射用舒巴坦钠,瑞阳制药有限公司,10.62,500mg,1
葛根汤颗粒,瑞阳制药有限公司,16.34,6g,6
注射用美洛西林钠舒巴坦钠,瑞阳制药有限公司,31.84,1.25g,1
注射用复方甘草酸苷,瑞阳制药有限公司,22.34,80mg,1
注射用头孢米诺钠,瑞阳制药有限公司,9.53,0.5g,1
注射用头孢噻吩钠,瑞阳制药有限公司,9.92,0.5g,1
盐酸曲美他嗪片,瑞阳制药有限公司,13.5,20mg,15
注射用美洛西林钠,瑞阳制药有限公司,9.88,0.5g,1
注射用美洛西林钠舒巴坦钠,瑞阳制药有限公司,49.1,2.5g,1
注射用青霉素钠,瑞阳制药有限公司,0.94,,1
注射用头孢哌酮钠舒巴坦钠,瑞阳制药有限公司,12.46,3.0g,1
注射用替卡西林钠克拉维酸钾,瑞阳制药有限公司,19.62,1.6g,1
注射用头孢他啶,瑞阳制药有限公司,6.75,1.5g,1
注射用氨苄西林钠舒巴坦钠,瑞阳制药有限公司,2.33,1.5g,1
注射用美洛西林钠,瑞阳制药有限公司,39.79,3.0g,1
注射用哌拉西林钠他唑巴坦钠,瑞阳制药有限公司,9.28,0.5625g,1
注射用哌拉西林钠他唑巴坦钠,瑞阳制药有限公司,35.91,3.375g,1
注射用美洛西林钠,瑞阳制药有限公司,27.93,2.0g,1
注射用哌拉西林钠他唑巴坦钠,瑞阳制药有限公司,15.02,1.125g,1
"注射用哌拉西林钠舒巴坦钠(4：
1)",瑞阳制药有限公司,22.54,1.25g,1
"注射用哌拉西林钠舒巴坦钠(4：
1)",瑞阳制药有限公司,37.97,2.5g,1
注射用美洛西林钠舒巴坦钠,瑞阳制药有限公司,30.69,1.25g,1
注射用替卡西林钠克拉维酸钾,瑞阳制药有限公司,33.4,3.2g,1
注射用美洛西林钠舒巴坦钠,瑞阳制药有限公司,18.2,0.625g,1
阿莫西林克拉维酸钾片,瑞阳制药有限公司,8.28,375mg,6
注射用阿洛西林钠,瑞阳制药有限公司,13.4,2.0g,1
注射用阿莫西林钠克拉维酸钾,瑞阳制药有限公司,14.14,1.2g,1
注射用盐酸甲氯芬酯,瑞阳制药有限公司,18.67,250mg,1
注射用奥扎格雷钠,瑞阳制药有限公司,13.65,80mg,1
注射用尼莫地平,瑞阳制药有限公司,9.58,2mg,1
盐酸曲美他嗪片,瑞阳制药有限公司,53.81,20mg,60
注射用环磷腺苷葡胺,瑞阳制药有限公司,12.9,30mg,1
注射用胞磷胆碱钠,瑞阳制药有限公司,1.65,250mg,1
注射用盐酸甲氯芬酯,瑞阳制药有限公司,11.18,100mg,1
注射用长春西汀,瑞阳制药有限公司,13.57,10mg,1
注射用葛根素,瑞阳制药有限公司,10.7,100mg,1
盐酸曲美他嗪片,瑞阳制药有限公司,26.33,20mg,30
注射用环磷腺苷葡胺,瑞阳制药有限公司,23.09,60mg,1
注射用葛根素,瑞阳制药有限公司,17.8,200mg,1
氨甲环酸注射液,瑞阳制药有限公司,3.28,0.25g,1
葛根汤颗粒,瑞阳制药有限公司,24.52,6g,9
注射用脂溶性维生素（Ⅰ）,瑞阳制药有限公司,37.22,,1
注射用左卡尼汀,瑞阳制药有限公司,18.21,1g,1
注射用脂溶性维生素(Ⅱ),瑞阳制药有限公司,28.17,,1
注射用盐酸托烷司琼,瑞阳制药有限公司,69.58,5mg,1
注射用哌拉西林钠,润泽制药(苏州)有限公司,1.7,2.0g,1
多烯磷脂酰胆碱注射液,诺菲(北京)制药有限公司,109.6,232.5mg,5
雷米普利片,诺菲（北京）制药有限公司,36.78,5mg,7
厄贝沙坦片,诺菲(杭州)制药有限公司,30.24,150mg,7
"消栓肠溶胶囊[消栓胶囊（肠
溶）]",三门峡  诺维制药有限公司,44.05,0.2g,24
利肺片,三普药业有限公司,21.33,0.25g,24
"注射用重组人Ⅱ型肿瘤坏死因子
受体-抗体融合蛋白",三生国健药业（上海）股份有限公司,679.2,25mg,1
辛伐他汀胶囊,厦门福满药业有限公司,17.32,10mg,30
注射用重组人白介素-11,厦门特宝生物工程股份有限公司,131.08,1.5mg,1
重组人粒细胞刺激因子注射液,厦门特宝生物工程股份有限公司,94.34,1ml,1
"注射用重组人粒细胞巨噬细胞刺
激因子",厦门特宝生物工程股份有限公司,145.55,,1
"注射用重组人粒细胞巨噬细胞刺
激因子",厦门特宝生物工程股份有限公司,62.73,,1
注射用重组人白介素-11,厦门特宝生物工程股份有限公司,176.74,2mg,1
"注射用重组人粒细胞巨噬细胞刺
激因子",厦门特宝生物工程股份有限公司,54.25,,1
重组人粒细胞刺激因子注射液,厦门特宝生物工程股份有限公司,84.64,0.67ml,1
注射用重组人白介素-11,厦门特宝生物工程股份有限公司,101.21,1mg,1
重组人粒细胞刺激因子注射液,厦门特宝生物工程股份有限公司,54.27,1ml,1
"注射用重组人粒细胞巨噬细胞刺
激因子",厦门特宝生物工程股份有限公司,79.05,,1
八宝丹胶囊,厦门中药厂有限公司,134.28,0.3g,12
新癀片,厦门中药厂有限公司,25.72,0.32g,48
辛伐他汀片,山德士（中国）制药有限公司,3.44,20mg,10
舒康凝胶剂,山东柏阳制药有限公司,45.3,5g,7
舒康凝胶剂,山东柏阳制药有限公司,25.89,5g,4
注射用更昔洛韦,山东北大高科华泰制药有限公司,29.87,500mg,1
硝酸毛果芸香碱滴眼液,山东博士伦福瑞达制药有限公司,15.85,5ml,1
硝酸毛果芸香碱滴眼液,山东博士伦福瑞达制药有限公司,10.56,5ml,1
玻璃酸钠注射液,山东博士伦福瑞达制药有限公司,146.52,2.5ml,1
色甘酸钠滴眼液,山东博士伦福瑞达制药有限公司,10.06,160mg,1
玻璃酸钠注射液,山东博士伦福瑞达制药有限公司,113.42,2ml,1
宫瘤消胶囊,山东步长神州制药有限公司,48.47,0.5g,60
苯磺酸氨氯地平片,山东方明药业集团股份有限公司,10.63,5mg,28
奥美拉唑肠溶胶囊,山东方明药业集团股份有限公司,1.29,20mg,10
单硝酸异山梨酯片,山东方明药业集团股份有限公司,8.29,20mg,36
奥美拉唑肠溶胶囊,山东方明药业集团股份有限公司,2.52,20mg,20
天麻素注射液,山东方明药业集团股份有限公司,2.86,2ml,1
联苯苄唑乳膏,山东方明药业集团股份有限公司,5.92,15g,1
苯磺酸氨氯地平片,山东方明药业集团股份有限公司,7.68,5mg,20
苯磺酸氨氯地平片,山东方明药业集团股份有限公司,2.79,5mg,7
奥美拉唑肠溶胶囊,山东方明药业集团股份有限公司,3.73,20mg,30
单硝酸异山梨酯注射液,山东方明药业集团股份有限公司,4.49,5ml,1
苯磺酸氨氯地平片,山东方明药业集团股份有限公司,5.45,5mg,14
硝酸咪康唑乳膏,山东方明药业集团股份有限公司,2.0,15g,1
维A酸乳膏,山东方明药业集团股份有限公司,5.42,15g,1
盐酸氨溴索注射液,山东方明药业集团股份有限公司,2.26,15mg,1
甲硝唑凝胶,山东方明药业集团股份有限公司,9.46,20g,1
克林霉素磷酸酯注射液,山东方明药业集团股份有限公司,1.32,300mg,1
