"","StockCode","EndDate.x","EndDate.y","ShortName","RDPerson","RDSpendSum","RDSpendSumRatio","RDInvest"
"39923","600466","2021-12-31","2001-12-31","迪康药业",49,29104288.28,0.14,5346090
"39935","600466","2016-12-31","2001-12-31","迪康药业",116,64140989.62,0.3,22988225.61
"40093","600479","2017-12-31","2004-12-31","千金药业",274,84016515.56,2.64,17015455.05
"40094","600479","2020-12-31","2004-12-31","千金药业",408,98419993.06,2.71,4953439.66
"40095","600479","2018-12-31","2004-12-31","千金药业",331,118211172.6,3.55,34120008.02
"40096","600479","2019-12-31","2004-12-31","千金药业",135,104990265.32,2.98,-372358.74
"40098","600479","2023-12-31","2004-12-31","千金药业",362,145046300.55,3.82,5747540.96
"40101","600479","2021-12-31","2004-12-31","千金药业",387,108706945.3,2.97,9189544.47
"40102","600479","2016-12-31","2004-12-31","千金药业",247,63897882.74,2.23,2042202.73
"40103","600479","2022-12-31","2004-12-31","千金药业",383,113709282.08,2.82,8986818.04
"40220","600488","2023-12-31","2001-12-31","天药股份",492,194830119.96,5.15,33703660.53
"40223","600488","2022-12-31","2001-12-31","天药股份",500,183185029.96,4.97,40527961.54
"40226","600488","2024-12-31","2001-12-31","天药股份",680,247636500,7.7,43144500
"40232","600488","2018-12-31","2001-12-31","天药股份",434,110334778.35,4.54,7476831.85
"40241","600488","2021-12-31","2001-12-31","天药股份",481,177936718.71,4.75,44588671.33
"40244","600488","2019-12-31","2001-12-31","天药股份",485,163490748.62,5.61,34097650.57
"40259","600488","2020-12-31","2001-12-31","天药股份",528,191358445.29,6.14,53293971.2
"40262","600488","2016-12-31","2001-12-31","天药股份",226,40965495.4,3.4,0
"40265","600488","2017-12-31","2001-12-31","天药股份",196,100182444.28,5.08,9911012.37
"40545","600513","2017-12-31","2003-12-31","联环药业",NA,26530500,7.41,NA
"40546","600513","2019-12-31","2003-12-31","联环药业",148,54554715.98,4.23,7587130.45
"40547","600513","2018-12-31","2003-12-31","联环药业",NA,42932877.32,10.53,NA
"40550","600513","2023-12-31","2003-12-31","联环药业",305,141355992.93,6.5,9215276.19
"40552","600513","2022-12-31","2003-12-31","联环药业",264,107178801.02,5.48,14740116.32
"40553","600513","2021-12-31","2003-12-31","联环药业",166,85006655.71,5.17,18532801.83
"40555","600513","2016-12-31","2003-12-31","联环药业",82,16826452.54,2.78,0
"40564","600513","2020-12-31","2003-12-31","联环药业",156,58581580.37,4.23,14563444.08
"40599","600518","2019-12-31","2021-12-31","*ST 康美",581,128274387.08,1.12,18217690.29
"40603","600518","2022-12-31","2021-12-31","*ST 康美",687,25446503.61,0.61,0
"40607","600518","2020-12-31","2021-12-31","*ST 康美",1133,11358526.98,0.21,NA
"40615","600518","2023-12-31","2021-12-31","*ST 康美",656,45617688.46,0.94,0
"40619","600518","2018-12-31","2021-12-31","*ST 康美",643,207884120.47,1.07,71064714.45
"40631","600518","2021-12-31","2021-12-31","*ST 康美",774,9273127.07,0.22,NA
"40639","600518","2016-12-31","2021-12-31","*ST 康美",570,124586191.81,0.58,15532544.03
"40647","600518","2017-12-31","2021-12-31","*ST 康美",562,164485857.67,0.62,23073495.4
"40685","600521","2017-12-31","2005-12-31","G 华海",1308,438237738.48,8.76,89968926.55
"40689","600521","2022-12-31","2005-12-31","G 华海",1646,1201907220.18,14.54,276378369.07
"40691","600521","2023-12-31","2005-12-31","G 华海",1848,1169606699.96,14.08,186612799.17
"40693","600521","2016-12-31","2005-12-31","G 华海",1072,364048637.72,8.89,24652394.55
"40697","600521","2020-12-31","2005-12-31","G 华海",1263,688122429.09,10.61,122425392.62
"40701","600521","2018-12-31","2005-12-31","G 华海",1375,517905176.35,10.17,121146008.32
"40711","600521","2019-12-31","2005-12-31","G 华海",1306,547221108.38,10.16,79862934.6
"40715","600521","2021-12-31","2005-12-31","G 华海",1516,1105641910.33,16.64,163377909.41
"40827","600530","2016-12-31","2001-12-31","交大昂立",56,11476984.1,NA,NA
"40831","600530","2021-12-31","2001-12-31","交大昂立",NA,11834621.51,NA,NA
"40841","600530","2019-12-31","2001-12-31","交大昂立",51,17854979.71,5.37,NA
"40843","600530","2023-12-31","2001-12-31","交大昂立",58,5923337.55,2,0
"40849","600530","2022-12-31","2001-12-31","交大昂立",59,11718148.79,3.11,NA
"40853","600530","2018-12-31","2001-12-31","交大昂立",60,15670404.24,6.29,0
"40857","600530","2017-12-31","2001-12-31","交大昂立",57,10392609.2,NA,NA
"40861","600530","2020-12-31","2001-12-31","交大昂立",57,12754265.59,3.83,NA
"40888","600535","2023-12-31","2005-12-31","G 天士力",1388,1315449761.13,15.17,398180617.47
"40892","600535","2017-12-31","2005-12-31","G 天士力",1209,615695940.94,3.83,109634038.96
"40902","600535","2021-12-31","2005-12-31","G 天士力",1377,761456336.32,9.58,181928887.98
"40904","600535","2018-12-31","2005-12-31","G 天士力",1076,1202101690.02,6.68,613218997.21
"40906","600535","2020-12-31","2005-12-31","G 天士力",1295,600246941.57,4.42,66890920.14
"40908","600535","2019-12-31","2005-12-31","G 天士力",1260,810123491.73,4.26,258899206.67
"40910","600535","2022-12-31","2005-12-31","G 天士力",1337,1015852566.94,11.82,171622524.01
"40916","600535","2024-12-31","2005-12-31","G 天士力",1464,1039118567.68,12.23,209048705.46
"40918","600535","2016-12-31","2005-12-31","G 天士力",1142,439941156.83,3.15,74270494.98
"40960","600538","2023-12-31","2003-12-31","北海国发",22,12759636.7,3.46,0
"40975","600538","2016-12-31","2003-12-31","北海国发",17,1913036.8,0.42,0
"40978","600538","2022-12-31","2003-12-31","北海国发",35,8379543.64,1.82,NA
"40981","600538","2021-12-31","2003-12-31","北海国发",33,9143873.22,2.15,NA
"40984","600538","2017-12-31","2003-12-31","北海国发",16,949165.98,0.22,0
"40987","600538","2018-12-31","2003-12-31","北海国发",5,250319.12,0.11,0
"40993","600538","2020-12-31","2003-12-31","北海国发",1,50133.53,0.02,NA
"40999","600538","2019-12-31","2003-12-31","北海国发",1,75572.4,0.03,0
"41134","600556","2020-12-31","2001-12-31","北生药业",301,84807643.47,2.77,10085366.25
"41138","600556","2023-12-31","2001-12-31","北生药业",205,108866759.44,2.59,3216724
"41142","600556","2022-12-31","2001-12-31","北生药业",331,178879231.68,4.33,13155660.95
"41146","600556","2019-12-31","2001-12-31","北生药业",146,53219196,2.69,NA
"41150","600556","2021-12-31","2001-12-31","北生药业",532,135439338.6,3,5978646.81
"41154","600557","2018-12-31","2005-12-31","G 康缘",319,351413214.45,9.19,58633102.86
"41158","600557","2021-12-31","2005-12-31","G 康缘",425,509765547.99,13.97,10377491.17
"41164","600557","2023-12-31","2005-12-31","G 康缘",577,776834989.28,15.96,5144918.01
"41168","600557","2017-12-31","2005-12-31","G 康缘",294,258002398.14,7.88,21399929
"41170","600557","2019-12-31","2005-12-31","G 康缘",378,464735079.39,10.18,22098044.29
"41172","600557","2022-12-31","2005-12-31","G 康缘",482,621170706,14.28,15440398.66
"41174","600557","2024-12-31","2005-12-31","G 康缘",782,654395670.2,16.79,16291702.83
"41176","600557","2020-12-31","2005-12-31","G 康缘",397,395470109.12,13.04,15048446.1
"41180","600557","2016-12-31","2005-12-31","G 康缘",384,361829740.34,12.06,94945000
"41270","600566","2021-12-31","2014-12-31","洪城股份",683,544636773.8,7.14,21192377.91
"41272","600566","2020-12-31","2014-12-31","洪城股份",811,263489619.34,4.27,19736534.16
"41274","600566","2023-12-31","2014-12-31","洪城股份",696,479881452.76,4.97,15481254.16
"41276","600566","2019-12-31","2014-12-31","洪城股份",602,231422923.4,3.33,21281329.49
"41278","600566","2017-12-31","2014-12-31","洪城股份",370,195394587.65,3.46,29731769.51
"41280","600566","2016-12-31","2014-12-31","洪城股份",351,145299780.93,3.11,0
"41282","600566","2018-12-31","2014-12-31","洪城股份",551,230479401.45,3.2,33998925.62
"41286","600566","2022-12-31","2014-12-31","洪城股份",709,563495709.84,6.26,10192659
"41324","600568","2023-12-31","2001-12-31","潜江制药",59,16175842.46,2.53,NA
"41331","600568","2017-12-31","2001-12-31","潜江制药",138,21786828.84,2.22,8030205.75
"41345","600568","2018-12-31","2001-12-31","潜江制药",96,62460966.21,10.9,7004680.53
"41352","600568","2020-12-31","2001-12-31","潜江制药",32,23435484.82,3.22,NA
"41366","600568","2022-12-31","2001-12-31","潜江制药",70,18206598.25,3.6,NA
"41373","600568","2019-12-31","2001-12-31","潜江制药",96,61277295.24,8.8,0
"41394","600568","2021-12-31","2001-12-31","潜江制药",88,24682458.82,4.25,NA
"41401","600568","2016-12-31","2001-12-31","潜江制药",131,35382114.43,3.22,19077489.08
"41458","600572","2016-12-31","2004-12-31","康恩贝",643,132181061.98,2.2,0
"41464","600572","2018-12-31","2004-12-31","康恩贝",892,183388884.77,2.7,0
"41468","600572","2022-12-31","2004-12-31","康恩贝",206,263036034.93,4.38,67319042.86
"41470","600572","2017-12-31","2004-12-31","康恩贝",734,151099364.22,2.85,0
"41476","600572","2019-12-31","2004-12-31","康恩贝",956,183016889.42,2.7,NA
"41478","600572","2020-12-31","2004-12-31","康恩贝",866,184987082.78,3.13,NA
"41486","600572","2021-12-31","2004-12-31","康恩贝",214,216368700.71,3.52,18919792.78
"41488","600572","2023-12-31","2004-12-31","康恩贝",198,312475237.36,4.64,14384830.2
"41774","600594","2016-12-31","2005-12-31","G 益佰",53,188986900,5.13,113607700
"41784","600594","2017-12-31","2005-12-31","G 益佰",35,219507663.63,5.76,148102877.3
"41788","600594","2019-12-31","2005-12-31","G 益佰",64,118548873.45,3.53,NA
"41790","600594","2022-12-31","2005-12-31","G 益佰",741,126933083.42,4.64,0
"41792","600594","2023-12-31","2005-12-31","G 益佰",772,112147338,3.98,0
"41794","600594","2021-12-31","2005-12-31","G 益佰",737,136074702.61,4.07,0
"41796","600594","2020-12-31","2005-12-31","G 益佰",72,145999159.44,4.28,0
"41800","600594","2018-12-31","2005-12-31","G 益佰",37,149444809.63,3.85,72669344.59
"41971","600613","2016-12-31","2012-12-31","永生投资",28,14667697.41,0.92,0
"41973","600613","2020-12-31","2012-12-31","永生投资",195,42790643.77,2.35,NA
"41975","600613","2023-12-31","2012-12-31","永生投资",203,32304982.17,1.38,0
"41977","600613","2021-12-31","2012-12-31","永生投资",237,50947522.09,2.21,0
"41981","600613","2017-12-31","2012-12-31","永生投资",45,23873173.08,1.38,0
"41983","600613","2019-12-31","2012-12-31","永生投资",142,19959124.19,1.04,0
"41985","600613","2018-12-31","2012-12-31","永生投资",144,22847986.95,1.24,0
"41993","600613","2022-12-31","2012-12-31","永生投资",303,45991082.07,1.93,0
"41997","600614","2018-12-31","2012-12-31","鼎立股份",180,86285620.07,4.02,10500745.49
"42000","600614","2016-12-31","2012-12-31","鼎立股份",123,77684103.21,3.34,0
"42001","600614","2020-12-31","2012-12-31","鼎立股份",22,11459885.89,14.21,NA
"42003","600614","2019-12-31","2012-12-31","鼎立股份",172,65986011.71,4.02,NA
"42005","600614","2017-12-31","2012-12-31","鼎立股份",154,77722724.52,3.88,9432423.82
"42081","600624","2023-12-31","2021-12-31","复旦复华",257,41400546.18,6.09,6284367.89
"42083","600624","2022-12-31","2021-12-31","复旦复华",327,40029102.54,5.07,NA
"42088","600624","2019-12-31","2021-12-31","复旦复华",283,56658942.29,4.05,3369364.89
"42089","600624","2016-12-31","2021-12-31","复旦复华",259,29441293.64,4.39,NA
"42090","600624","2021-12-31","2021-12-31","复旦复华",359,49207619.73,4.73,185602.28
"42091","600624","2018-12-31","2021-12-31","复旦复华",260,40906998.96,4.06,4254716.86
"42093","600624","2020-12-31","2021-12-31","复旦复华",348,51794620.39,5.51,827793.61
"42094","600624","2017-12-31","2021-12-31","复旦复华",273,31791621.62,4.32,NA
"42223","600645","2019-12-31","2023-12-31","中源协和",180,109648855.89,7.91,0
"42225","600645","2017-12-31","2023-12-31","中源协和",248,67113105.97,7.71,1781681.71
"42227","600645","2018-12-31","2023-12-31","中源协和",157,103295643.91,7.8224,0
"42228","600645","2022-12-31","2023-12-31","中源协和",248,158684819.63,10.21,11374701.08
"42229","600645","2023-12-31","2023-12-31","中源协和",253,203565951.85,12.81,19077635.45
"42232","600645","2020-12-31","2023-12-31","中源协和",174,117868735.08,8.94,3437748.13
"42233","600645","2016-12-31","2023-12-31","中源协和",297,46895224.79,5.6,903081.98
"42234","600645","2021-12-31","2023-12-31","中源协和",206,146698546.18,9.55,11385438.3
"42352","600664","2020-12-31","1993-12-31","哈医药",168,123792349.71,1.15,31265357.71
"42356","600664","2018-12-31","1993-12-31","哈医药",221,185300194.13,1.71,48037573.08
"42360","600664","2022-12-31","1993-12-31","哈医药",1018,163365372.36,1.18,47560115.29
"42364","600664","2023-12-31","1993-12-31","哈医药",1007,143939312.54,0.93,37923813.31
"42368","600664","2016-12-31","1993-12-31","哈医药",237,183685400.55,1.3,5911900
"42372","600664","2019-12-31","1993-12-31","哈医药",224,135430228.17,1.15,10287957.96
"42376","600664","2017-12-31","1993-12-31","哈医药",231,198159116.7,1.65,56032444.59
"42380","600664","2021-12-31","1993-12-31","哈医药",1050,147518095.75,1.15,49784952.46
"42411","600666","2016-12-31","2015-12-31","奥瑞德",281,75966316.37,5.14,54007678.3
"42414","600666","2018-12-31","2015-12-31","奥瑞德",333,110787761.6,9.89,45145192.05
"42417","600666","2022-12-31","2015-12-31","奥瑞德",151,81216017.94,15.29,405455.7
"42420","600666","2020-12-31","2015-12-31","奥瑞德",221,80612021.73,15.52,24776178.27
"42423","600666","2017-12-31","2015-12-31","奥瑞德",219,104603829.87,8.79,60294957.65
"42426","600666","2023-12-31","2015-12-31","奥瑞德",75,36163903.79,11.03,3734395.96
"42432","600666","2021-12-31","2015-12-31","奥瑞德",193,75999814.91,10.86,42971955.93
"42438","600666","2019-12-31","2015-12-31","奥瑞德",221,88789624.78,12.17,50432683.3
"42463","600668","2023-12-31","2013-12-31","尖峰集团",213,141123900,4.88,18681500
"42464","600668","2022-12-31","2013-12-31","尖峰集团",216,140881200,3.96,18787500
"42466","600668","2020-12-31","2013-12-31","尖峰集团",190,93975000,2.89,18703500
"42467","600668","2021-12-31","2013-12-31","尖峰集团",210,128640500,3.38,29303700
"42469","600668","2018-12-31","2013-12-31","尖峰集团",169,62760000,1.87,6772700
"42470","600668","2017-12-31","2013-12-31","尖峰集团",140,46006608.2,1.63,12697552.17
"42472","600668","2019-12-31","2013-12-31","尖峰集团",189,86136700,2.43,18184000
"42473","600668","2016-12-31","2013-12-31","尖峰集团",129,32549493.54,1.37,3666037.72
"42474","600671","2019-12-31","1993-12-31","杭州天目",58,6226688.42,2.1,NA
"42486","600671","2020-12-31","1993-12-31","杭州天目",81,642881.98,0.31,0
"42492","600671","2018-12-31","1993-12-31","杭州天目",58,6211332.76,1.73,170280
"42498","600671","2017-12-31","1993-12-31","杭州天目",31,1474914.81,0.836,1264760.25
"42510","600671","2022-12-31","1993-12-31","杭州天目",20,1584081.57,1.45,0
"42516","600671","2016-12-31","1993-12-31","杭州天目",NA,97065.63,NA,NA
"42528","600671","2023-12-31","1993-12-31","杭州天目",18,482216.65,0.4,NA
"42534","600671","2024-12-31","1993-12-31","杭州天目",25,1206796.12,0.56,0
"42540","600671","2021-12-31","1993-12-31","杭州天目",41,1332049.77,0.91,0
"42642","600682","2022-12-31","2023-12-31","南京新百",293,295089446.4,4.59,45638800.05
"42645","600682","2019-12-31","2023-12-31","南京新百",136,383500802.59,4.04,0
"42646","600682","2017-12-31","2023-12-31","南京新百",128,52348290.95,0.29,0
"42647","600682","2018-12-31","2023-12-31","南京新百",236,220239773.76,1.51,0
"42648","600682","2020-12-31","2023-12-31","南京新百",284,270046433.81,4.77,0
"42649","600682","2021-12-31","2023-12-31","南京新百",328,274413932.68,4.44,58486006.09
"42650","600682","2023-12-31","2023-12-31","南京新百",244,384510986.12,5.85,125862533.71
"43129","600750","2020-12-31","1996-12-31","东风药业",246,57992231.9,2.38,0
"43131","600750","2017-12-31","1996-12-31","东风药业",186,56630651.1,3.24,0
"43137","600750","2022-12-31","1996-12-31","东风药业",239,148452200,3.89,57514600
"43139","600750","2018-12-31","1996-12-31","东风药业",213,50336772.05,3.58,0
"43141","600750","2021-12-31","1996-12-31","东风药业",216,87824629.21,3.06,0
"43145","600750","2016-12-31","1996-12-31","东风药业",164,54104573.39,3.46,0
"43147","600750","2023-12-31","1996-12-31","东风药业",343,95776200,5.25,NA
"43153","600750","2024-12-31","1996-12-31","东风药业",391,146213600,7.99,NA
"43157","600750","2019-12-31","1996-12-31","东风药业",242,55758630.01,2.28,0
"43312","600771","2021-12-31","1996-12-31","同仁铝业",185,30137791.27,3.53,4207214.35
"43316","600771","2022-12-31","1996-12-31","同仁铝业",190,32192312.82,3.24,3230988.39
"43324","600771","2023-12-31","1996-12-31","同仁铝业",192,31381561.18,2.44,NA
"43328","600771","2020-12-31","1996-12-31","同仁铝业",360,47680553.4,4.3,4239096.91
"43340","600771","2019-12-31","1996-12-31","同仁铝业",574,64036089.7,5.26,1326287.06
"43344","600771","2016-12-31","1996-12-31","同仁铝业",93,7668677.47,0.82,3973230.51
"43348","600771","2017-12-31","1996-12-31","同仁铝业",224,35309890.42,3.02,4046442.21
"43356","600771","2018-12-31","1996-12-31","同仁铝业",318,61241303.24,3.78,2798545.09
"43360","600774","2020-12-31","2023-12-31","汉商集团",48,15721102.58,3.17,1848741.32
"43361","600774","2023-12-31","2023-12-31","汉商集团",71,48203518.15,3.47,5128873.46
