"","StockCode","EndDate.x","StateTypeCode","Area","ApplyTypeCode","ApplyType","Patents","Invention","UtilityModel","ShortName","IndustryCode","IndustryName","EndDate.y"
"38211","600521","2023-12-31","1","2","S5203","已授权","13",NA,NA,"G 华海","C27","医药制造业","2005-12-31"
"38221","600521","2022-12-31","1","1","S5206","截止报告期末累计已授权","518",NA,NA,"G 华海","C27","医药制造业","2005-12-31"
"38223","600521","2019-12-31","1","1","S5201","已申请","41",NA,NA,"G 华海","C27","医药制造业","2005-12-31"
"38389","600530","2022-12-31","1","1","S5202","已获得",NA,"18",NA,"交大昂立","C27","医药制造业","2001-12-31"
"38391","600530","2021-12-31","1","1","S5202","已获得",NA,"18",NA,"交大昂立","C27","医药制造业","2001-12-31"
"38393","600530","2017-12-31","1","1","S5206","截止报告期末累计已授权",NA,"8",NA,"交大昂立","C27","医药制造业","2001-12-31"
"38395","600530","2016-12-31","1","1","S5206","截止报告期末累计已授权","6","6","0","交大昂立","C27","医药制造业","2001-12-31"
"38403","600535","2022-12-31","1","1","S5201","已申请","38","29",NA,"天士力","C27","医药制造业","2002-12-31"
"38405","600535","2024-12-31","1","1","S5203","已授权","53","41",NA,"天士力","C27","医药制造业","2002-12-31"
"38413","600535","2018-12-31","1","1","S5203","已授权","49","39",NA,"天士力","C27","医药制造业","2002-12-31"
"38417","600535","2023-12-31","1","1","S5203","已授权","50","37",NA,"天士力","C27","医药制造业","2002-12-31"
"38423","600535","2021-12-31","1","1","S5204","截至报告期末累计获得","1209","1100",NA,"天士力","C27","医药制造业","2002-12-31"
"38439","600535","2017-12-31","1","1","S5201","已申请","25","21",NA,"天士力","C27","医药制造业","2002-12-31"
"38459","600535","2020-12-31","1","1","S5204","截至报告期末累计获得","1452","1364",NA,"天士力","C27","医药制造业","2002-12-31"
"38463","600535","2016-12-31","1","1","S5203","已授权","47","41",NA,"天士力","C27","医药制造业","2002-12-31"
"38469","600535","2019-12-31","1","1","S5204","截至报告期末累计获得","1532","1439",NA,"天士力","C27","医药制造业","2002-12-31"
"38575","600538","2016-12-31","1","1","S5204","截至报告期末累计获得","15","15","0","北海国发","C27","医药制造业","2003-12-31"
"38703","600557","2016-12-31","1","1","S5201","已申请","116",NA,NA,"G 康缘","C27","医药制造业","2005-12-31"
"38713","600557","2019-12-31","1","1","S5203","已授权",NA,"48",NA,"G 康缘","C27","医药制造业","2005-12-31"
"38715","600557","2018-12-31","1","2","S5203","已授权",NA,"5",NA,"G 康缘","C27","医药制造业","2005-12-31"
"38717","600557","2022-12-31","1","1","S5206","截止报告期末累计已授权",NA,"571",NA,"G 康缘","C27","医药制造业","2005-12-31"
"38727","600557","2021-12-31","1","1","S5206","截止报告期末累计已授权",NA,"547",NA,"G 康缘","C27","医药制造业","2005-12-31"
"38729","600557","2017-12-31","1","1","S5203","已授权",NA,"34",NA,"G 康缘","C27","医药制造业","2005-12-31"
"38747","600557","2020-12-31","1","1","S5206","截止报告期末累计已授权",NA,"499",NA,"G 康缘","C27","医药制造业","2005-12-31"
"38751","600557","2023-12-31","1","1","S5201","已申请",NA,"62",NA,"G 康缘","C27","医药制造业","2005-12-31"
"38889","600566","2017-12-31","1","1","S5202","已获得","6",NA,NA,"洪城股份","C27","医药制造业","2014-12-31"
"38893","600566","2023-12-31","1","1","S5201","已申请",NA,"5",NA,"洪城股份","C27","医药制造业","2014-12-31"
"38903","600566","2020-12-31","1","1","S5202","已获得",NA,"5",NA,"洪城股份","C27","医药制造业","2014-12-31"
"38911","600566","2022-12-31","1","1","S5202","已获得",NA,"5",NA,"洪城股份","C27","医药制造业","2014-12-31"
"38913","600566","2021-12-31","1","1","S5202","已获得",NA,"8",NA,"洪城股份","C27","医药制造业","2014-12-31"
"38917","600566","2016-12-31","1","1","S5202","已获得","3",NA,NA,"洪城股份","C27","医药制造业","2014-12-31"
"38923","600566","2019-12-31","1","1","S5202","已获得","5","4","0","洪城股份","C27","医药制造业","2014-12-31"
"38933","600566","2018-12-31","1","1","S5202","已获得","6",NA,NA,"洪城股份","C27","医药制造业","2014-12-31"
"38951","600568","2016-12-31","1","1","S5202","已获得","8",NA,NA,"潜江制药","C27","医药制造业","2001-12-31"
"38986","600572","2020-12-31","1","1","S5201","已申请","11",NA,NA,"康恩贝","C27","医药制造业","2004-12-31"
"38992","600572","2016-12-31","1","1","S5203","已授权","14","9",NA,"康恩贝","C27","医药制造业","2004-12-31"
"38994","600572","2021-12-31","1","1","S5203","已授权","35","7",NA,"康恩贝","C27","医药制造业","2004-12-31"
"39008","600572","2019-12-31","1","2","S5201","已申请","1",NA,NA,"康恩贝","C27","医药制造业","2004-12-31"
"39026","600572","2023-12-31","1","1","S5204","截至报告期末累计获得","350",NA,NA,"康恩贝","C27","医药制造业","2004-12-31"
"39283","600594","2022-12-31","1","1","S5201","已申请","35","12","7","G 益佰","C27","医药制造业","2005-12-31"
"39301","600594","2023-12-31","1","1","S5201","已申请","22","6","2","G 益佰","C27","医药制造业","2005-12-31"
"39319","600594","2016-12-31","1","1","S5206","截止报告期末累计已授权","154","111","43","G 益佰","C27","医药制造业","2005-12-31"
"39329","600594","2017-12-31","1","1","S5201","已申请",NA,"3",NA,"G 益佰","C27","医药制造业","2005-12-31"
"39529","600613","2020-12-31","1","1","S5204","截至报告期末累计获得","132","84","7","神奇制药","C27","医药制造业","2013-12-31"
"39531","600613","2019-12-31","1","1","S5203","已授权","9","1","0","神奇制药","C27","医药制造业","2013-12-31"
"39535","600613","2022-12-31","1","1","S5204","截至报告期末累计获得","120","69","10","神奇制药","C27","医药制造业","2013-12-31"
"39537","600613","2018-12-31","1","1","S5203","已授权","9","3","0","神奇制药","C27","医药制造业","2013-12-31"
"39545","600613","2017-12-31","1","1","S5203","已授权","5","2","0","神奇制药","C27","医药制造业","2013-12-31"
"39549","600613","2021-12-31","1","1","S5204","截至报告期末累计获得","133","84","9","神奇制药","C27","医药制造业","2013-12-31"
"39553","600613","2016-12-31","1","1","S5201","已申请","3",NA,NA,"神奇制药","C27","医药制造业","2013-12-31"
"39559","600614","2019-12-31","1","1","S5201","已申请","7","6","1","鼎立股份","C27","医药制造业","2012-12-31"
"39561","600614","2016-12-31","1","1","S5205","截止报告期末累计已被受理","31",NA,NA,"鼎立股份","C27","医药制造业","2012-12-31"
"39662","600624","2017-12-31","1","1","S5204","截至报告期末累计获得",NA,"4",NA,"复旦复华","C27","医药制造业","2021-12-31"
"39731","600645","2021-12-31","1","1","S5206","截止报告期末累计已授权","232",NA,NA,"中源协和","C27","医药制造业","2023-12-31"
"39733","600645","2018-12-31","1","1","S5206","截止报告期末累计已授权","239",NA,NA,"中源协和","C27","医药制造业","2023-12-31"
"39736","600645","2016-12-31","1","1","S5203","已授权","14",NA,NA,"中源协和","C27","医药制造业","2023-12-31"
"39739","600645","2017-12-31","1","1","S5206","截止报告期末累计已授权","172",NA,NA,"中源协和","C27","医药制造业","2023-12-31"
"39803","600664","2023-12-31","1","1","S5201","已申请","45","25",NA,"哈药股份","C27","医药制造业","2008-12-31"
"39831","600664","2017-12-31","1","1","S5204","截至报告期末累计获得",NA,"10",NA,"哈药股份","C27","医药制造业","2008-12-31"
"39849","600666","2019-12-31","1","1","S5203","已授权",NA,"1","27","奥瑞德","C27","医药制造业","2015-12-31"
"39863","600671","2016-12-31","1","1","S5205","截止报告期末累计已被受理","8",NA,NA,"天目药业","C27","医药制造业","1998-12-31"
"39923","600682","2017-12-31","1","1","S5204","截至报告期末累计获得","17",NA,NA,"南京新百","C27","医药制造业","2023-12-31"
"39924","600682","2018-12-31","1","1","S5204","截至报告期末累计获得","19",NA,NA,"南京新百","C27","医药制造业","2023-12-31"
"40321","600750","2019-12-31","1","2","S5203","已授权",NA,"5",NA,"江中药业","C27","医药制造业","2002-12-31"
"40323","600750","2020-12-31","1","2","S5203","已授权",NA,"4",NA,"江中药业","C27","医药制造业","2002-12-31"
"40325","600750","2017-12-31","1","2","S5203","已授权",NA,"8",NA,"江中药业","C27","医药制造业","2002-12-31"
"40333","600750","2022-12-31","1","1","S5203","已授权",NA,"17","16","江中药业","C27","医药制造业","2002-12-31"
"40335","600750","2016-12-31","1","1","S5203","已授权",NA,"1",NA,"江中药业","C27","医药制造业","2002-12-31"
"40345","600750","2018-12-31","1","2","S5203","已授权",NA,"8",NA,"江中药业","C27","医药制造业","2002-12-31"
"40347","600750","2021-12-31","1","2","S5203","已授权",NA,"3",NA,"江中药业","C27","医药制造业","2002-12-31"
"40353","600750","2023-12-31","1","1","S5203","已授权",NA,"20","14","江中药业","C27","医药制造业","2002-12-31"
"40355","600750","2024-12-31","1","1","S5203","已授权",NA,"26","7","江中药业","C27","医药制造业","2002-12-31"
"40422","600771","2021-12-31","1","1","S5203","已授权","3","2","0","ST 东盛","C27","医药制造业","2008-12-31"
"40426","600771","2020-12-31","1","1","S5201","已申请","1","0","0","ST 东盛","C27","医药制造业","2008-12-31"
"40430","600771","2023-12-31","1","1","S5201","已申请","8","2","5","ST 东盛","C27","医药制造业","2008-12-31"
"40438","600771","2022-12-31","1","1","S5203","已授权",NA,"2",NA,"ST 东盛","C27","医药制造业","2008-12-31"
"40446","600771","2016-12-31","1","1","S5201","已申请","5","3","1","ST 东盛","C27","医药制造业","2008-12-31"
"40454","600771","2019-12-31","1","1","S5201","已申请","1","0","0","ST 东盛","C27","医药制造业","2008-12-31"
"40478","600771","2017-12-31","1","1","S5204","截至报告期末累计获得","16",NA,NA,"ST 东盛","C27","医药制造业","2008-12-31"
"40490","600771","2018-12-31","1","1","S5201","已申请","3","0","0","ST 东盛","C27","医药制造业","2008-12-31"
"40515","600774","2023-12-31","1","1","S5203","已授权","3",NA,NA,"汉商集团","C27","医药制造业","2023-12-31"
"40568","600781","2019-12-31","1","1","S5204","截至报告期末累计获得","45","22","23","*ST 民丰","C27","医药制造业","2003-12-31"
"40575","600781","2022-12-31","1","1","S5202","已获得","45","22","23","*ST 民丰","C27","医药制造业","2003-12-31"
"40582","600781","2017-12-31","1","1","S5204","截至报告期末累计获得","48","21",NA,"*ST 民丰","C27","医药制造业","2003-12-31"
"40589","600781","2018-12-31","1","1","S5204","截至报告期末累计获得","44","21","23","*ST 民丰","C27","医药制造业","2003-12-31"
"40596","600781","2020-12-31","1","1","S5204","截至报告期末累计获得","45","22","23","*ST 民丰","C27","医药制造业","2003-12-31"
"40603","600781","2021-12-31","1","1","S5204","截至报告期末累计获得","45","22","23","*ST 民丰","C27","医药制造业","2003-12-31"
"40629","600789","2022-12-31","1","1","S5203","已授权","47",NA,NA,"鲁抗医药","C27","医药制造业","1997-12-31"
"40630","600789","2023-12-31","1","1","S5203","已授权","39",NA,NA,"鲁抗医药","C27","医药制造业","1997-12-31"
"40631","600789","2019-12-31","1","1","S5201","已申请","30",NA,NA,"鲁抗医药","C27","医药制造业","1997-12-31"
"40632","600789","2017-12-31","1","1","S5203","已授权","10",NA,NA,"鲁抗医药","C27","医药制造业","1997-12-31"
"40673","600796","2018-12-31","1","1","S5203","已授权","2",NA,NA,"钱江生化","C27","医药制造业","1997-12-31"
"40674","600796","2021-12-31","1","1","S5203","已授权",NA,"2",NA,"钱江生化","C27","医药制造业","1997-12-31"
"40676","600796","2019-12-31","1","1","S5201","已申请",NA,"2",NA,"钱江生化","C27","医药制造业","1997-12-31"
"40677","600796","2023-12-31","1","1","S5201","已申请","5",NA,NA,"钱江生化","C27","医药制造业","1997-12-31"
"40679","600796","2020-12-31","1","1","S5201","已申请",NA,"1",NA,"钱江生化","C27","医药制造业","1997-12-31"
"40687","600796","2016-12-31","1","1","S5201","已申请",NA,"2",NA,"钱江生化","C27","医药制造业","1997-12-31"
"40689","600796","2017-12-31","1","1","S5201","已申请",NA,"1",NA,"钱江生化","C27","医药制造业","1997-12-31"
"40809","600812","2020-12-31","1","1","S5201","已申请",NA,"37",NA,"河北华药","C27","医药制造业","1994-12-31"
"40813","600812","2017-12-31","1","1","S5203","已授权","31","26",NA,"河北华药","C27","医药制造业","1994-12-31"
"40819","600812","2016-12-31","1","1","S5203","已授权","28","25",NA,"河北华药","C27","医药制造业","1994-12-31"
"40821","600812","2022-12-31","1","1","S5203","已授权","45",NA,NA,"河北华药","C27","医药制造业","1994-12-31"
"40823","600812","2021-12-31","1","1","S5201","已申请","41","25",NA,"河北华药","C27","医药制造业","1994-12-31"
"40827","600812","2018-12-31","1","1","S5203","已授权","39","22",NA,"河北华药","C27","医药制造业","1994-12-31"
"40833","600812","2019-12-31","1","1","S5203","已授权",NA,"24",NA,"河北华药","C27","医药制造业","1994-12-31"
"40849","600812","2023-12-31","1","1","S5201","已申请","42","36",NA,"河北华药","C27","医药制造业","1994-12-31"
"41100","600867","2022-12-31","1","1","S5204","截至报告期末累计获得","46",NA,NA,"通化东宝","C27","医药制造业","1994-12-31"
"41101","600867","2019-12-31","1","1","S5201","已申请","1",NA,NA,"通化东宝","C27","医药制造业","1994-12-31"
"41110","600869","2020-12-31","1","1","S5204","截至报告期末累计获得","565","116",NA,"三普药业","C27","医药制造业","2003-12-31"
"41116","600869","2016-12-31","1","1","S5204","截至报告期末累计获得","413","59","348","三普药业","C27","医药制造业","2003-12-31"
"41131","600869","2019-12-31","1","1","S5204","截至报告期末累计获得","784","140","633","三普药业","C27","医药制造业","2003-12-31"
"41146","600869","2018-12-31","1","1","S5204","截至报告期末累计获得","692","120","564","三普药业","C27","医药制造业","2003-12-31"
"41149","600869","2023-12-31","1","1","S5204","截至报告期末累计获得","680",NA,NA,"三普药业","C27","医药制造业","2003-12-31"
"41152","600869","2021-12-31","1","1","S5206","截止报告期末累计已授权","787","156",NA,"三普药业","C27","医药制造业","2003-12-31"
"41155","600869","2017-12-31","1","1","S5204","截至报告期末累计获得",NA,"82","382","三普药业","C27","医药制造业","2003-12-31"
